transaction_id,account_id,customer_id,txn_date,txn_time,txn_type,channel,description,counterparty_name,counterparty_bank,counterparty_country,amount,running_balance,is_alerted,alert_id
TXN-000751,ACC-0028,CUST-0012,2025-08-11,09:58:58,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Metro Regional Bank,USA,91669.32,164587.21,true,ALERT-2025-00535
TXN-000752,ACC-0051,CUST-0019,2025-08-11,10:55:03,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,33330.78,66344.68,false,
TXN-000753,ACC-0030,CUST-0013,2025-08-11,14:54:37,Cash Deposit,Branch,Cash Deposit,,,USA,8888.18,539500.24,true,ALERT-2025-00546
TXN-000754,ACC-0031,CUST-0013,2025-08-12,09:54:43,Cash Deposit,Branch,Cash Deposit,,,USA,9437.66,320691.60,true,ALERT-2025-00552
TXN-000755,ACC-0019,CUST-0007,2025-08-12,10:53:36,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,285.33,38224.40,false,
TXN-000756,ACC-0032,CUST-0013,2025-08-12,14:18:31,Cash Deposit,Branch,Cash Deposit,,,USA,42904.44,319023.98,true,ALERT-2025-00537
TXN-000757,ACC-0015,CUST-0005,2025-08-12,15:48:54,POS Debit,Debit Card,Grocery Purchase,FreshMart Grocery,First National Bank — US,USA,111.55,342476.09,false,
TXN-000758,ACC-0002,CUST-0001,2025-08-12,16:09:35,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,163.11,384507.56,false,
TXN-000759,ACC-0054,CUST-0020,2025-08-12,16:54:48,Wire Debit,Wire,Supplier Payment,Supplier Payment Clearing,Continental Trust Bank,USA,10928.92,50854.68,false,
TXN-000760,ACC-0032,CUST-0013,2025-08-13,10:45:10,Cash Deposit,Branch,Cash Deposit,,,USA,19283.97,338307.95,true,ALERT-2025-00550
TXN-000761,ACC-0032,CUST-0013,2025-08-13,13:54:04,Cash Deposit,Branch,Cash Deposit,,,USA,38435.17,376743.12,true,ALERT-2025-00542
TXN-000762,ACC-0028,CUST-0012,2025-08-13,17:42:18,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Continental Trust Bank,USA,39952.55,124634.66,true,ALERT-2025-00533
TXN-000763,ACC-0030,CUST-0013,2025-08-14,14:39:09,Cash Deposit,Branch,Cash Deposit,,,USA,33049.02,572549.26,true,ALERT-2025-00561
TXN-000764,ACC-0023,CUST-0009,2025-08-14,15:49:25,ATM Withdrawal,ATM,ATM Withdrawal,City ATM Network,First National Bank — US,USA,399.44,151230.41,false,
TXN-000765,ACC-0030,CUST-0013,2025-08-15,09:32:08,Cash Deposit,Branch,Cash Deposit,,,USA,9351.08,581900.34,true,ALERT-2025-00556
TXN-000766,ACC-0030,CUST-0013,2025-08-15,11:30:10,Cash Deposit,Branch,Cash Deposit,,,USA,9131.86,591032.20,true,ALERT-2025-00553
TXN-000767,ACC-0032,CUST-0013,2025-08-15,13:33:12,Cash Deposit,Branch,Cash Deposit,,,USA,34712.19,411455.31,true,ALERT-2025-00562
TXN-000768,ACC-0031,CUST-0013,2025-08-15,17:52:46,Cash Deposit,Branch,Cash Deposit,,,USA,22003.97,342695.57,true,ALERT-2025-00539
TXN-000769,ACC-0032,CUST-0013,2025-08-16,14:40:35,Cash Deposit,Branch,Cash Deposit,,,USA,9348.28,420803.59,true,ALERT-2025-00541
TXN-000770,ACC-0030,CUST-0013,2025-08-17,09:42:52,Cash Deposit,Branch,Cash Deposit,,,USA,40077.47,631109.67,true,ALERT-2025-00570
TXN-000771,ACC-0031,CUST-0013,2025-08-17,12:14:36,Cash Deposit,Branch,Cash Deposit,,,USA,9098.63,351794.20,true,ALERT-2025-00548
TXN-000772,ACC-0032,CUST-0013,2025-08-17,12:17:49,Cash Deposit,Branch,Cash Deposit,,,USA,9878.31,430681.90,true,ALERT-2025-00557
TXN-000773,ACC-0031,CUST-0013,2025-08-17,12:22:20,Cash Deposit,Branch,Cash Deposit,,,USA,29447.71,381241.91,true,ALERT-2025-00563
TXN-000774,ACC-0032,CUST-0013,2025-08-17,15:54:08,Cash Deposit,Branch,Cash Deposit,,,USA,9774.39,440456.29,true,ALERT-2025-00564
TXN-000775,ACC-0032,CUST-0013,2025-08-17,16:21:21,Cash Deposit,Branch,Cash Deposit,,,USA,8671.88,449128.17,true,ALERT-2025-00551
TXN-000776,ACC-0030,CUST-0013,2025-08-17,16:42:37,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Continental Trust Bank,USA,90715.32,540394.35,true,ALERT-2025-00569
TXN-000777,ACC-0030,CUST-0013,2025-08-18,17:48:26,Cash Deposit,Branch,Cash Deposit,,,USA,9847.23,550241.58,true,ALERT-2025-00549
TXN-000778,ACC-0031,CUST-0013,2025-08-19,08:43:34,Cash Deposit,Branch,Cash Deposit,,,USA,8916.74,390158.65,true,ALERT-2025-00578
TXN-000779,ACC-0030,CUST-0013,2025-08-19,10:07:47,Cash Deposit,Branch,Cash Deposit,,,USA,8699.45,558941.03,true,ALERT-2025-00587
TXN-000780,ACC-0031,CUST-0013,2025-08-19,11:27:27,Cash Deposit,Branch,Cash Deposit,,,USA,30841.60,421000.25,true,ALERT-2025-00560
TXN-000781,ACC-0025,CUST-0010,2025-08-19,11:48:58,ATM Withdrawal,ATM,ATM Withdrawal,City ATM Network,First National Bank — US,USA,305.81,34671.89,false,
TXN-000782,ACC-0030,CUST-0013,2025-08-19,12:55:57,Cash Deposit,Branch,Cash Deposit,,,USA,27531.78,586472.81,true,ALERT-2025-00565
TXN-000783,ACC-0032,CUST-0013,2025-08-19,13:22:47,Cash Deposit,Branch,Cash Deposit,,,USA,9701.64,458829.81,true,ALERT-2025-00554
TXN-000784,ACC-0040,CUST-0016,2025-08-19,14:05:38,ACH Debit,ACH,Commercial Rent Payment,Commercial Property Services,Atlantic Correspondent Bank,USA,26789.05,104344.38,false,
TXN-000785,ACC-0031,CUST-0013,2025-08-20,09:35:31,Cash Deposit,Branch,Cash Deposit,,,USA,9698.58,430698.83,true,ALERT-2025-00558
TXN-000786,ACC-0007,CUST-0003,2025-08-20,12:59:55,POS Debit,Debit Card,Grocery Purchase,FreshMart Grocery,First National Bank — US,USA,251.89,449671.59,false,
TXN-000787,ACC-0031,CUST-0013,2025-08-20,13:58:22,Cash Deposit,Branch,Cash Deposit,,,USA,9138.29,439837.12,true,ALERT-2025-00573
TXN-000788,ACC-0030,CUST-0013,2025-08-21,13:40:43,Cash Deposit,Branch,Cash Deposit,,,USA,8613.63,595086.44,true,ALERT-2025-00559
TXN-000789,ACC-0031,CUST-0013,2025-08-21,15:47:12,Cash Deposit,Branch,Cash Deposit,,,USA,18862.09,458699.21,true,ALERT-2025-00568
TXN-000790,ACC-0031,CUST-0013,2025-08-22,11:30:03,Cash Deposit,Branch,Cash Deposit,,,USA,8766.80,467466.01,true,ALERT-2025-00567
TXN-000791,ACC-0032,CUST-0013,2025-08-22,13:02:00,Cash Deposit,Branch,Cash Deposit,,,USA,9458.26,468288.07,true,ALERT-2025-00572
TXN-000792,ACC-0048,CUST-0018,2025-08-22,17:11:02,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,14061.38,864140.45,false,
TXN-000793,ACC-0031,CUST-0013,2025-08-23,10:55:17,Cash Deposit,Branch,Cash Deposit,,,USA,9763.79,477229.80,true,ALERT-2025-00593
TXN-000794,ACC-0037,CUST-0015,2025-08-23,11:05:04,ACH Debit,ACH,Commercial Rent Payment,Commercial Property Services,Atlantic Correspondent Bank,USA,20742.38,897848.45,false,
TXN-000795,ACC-0032,CUST-0013,2025-08-23,13:52:35,Cash Deposit,Branch,Cash Deposit,,,USA,9659.52,477947.59,true,ALERT-2025-00598
TXN-000796,ACC-0032,CUST-0013,2025-08-23,15:48:06,Cash Deposit,Branch,Cash Deposit,,,USA,8784.51,486732.10,true,ALERT-2025-00588
TXN-000797,ACC-0031,CUST-0013,2025-08-24,14:55:14,Cash Deposit,Branch,Cash Deposit,,,USA,8804.18,486033.98,true,ALERT-2025-00582
TXN-000798,ACC-0031,CUST-0013,2025-08-25,08:22:21,Cash Deposit,Branch,Cash Deposit,,,USA,9896.15,495930.13,true,ALERT-2025-00596
TXN-000799,ACC-0030,CUST-0013,2025-08-25,09:20:50,Cash Deposit,Branch,Cash Deposit,,,USA,9226.19,604312.63,true,ALERT-2025-00597
TXN-000800,ACC-0031,CUST-0013,2025-08-25,10:18:04,Cash Deposit,Branch,Cash Deposit,,,USA,9459.76,505389.89,true,ALERT-2025-00599
TXN-000801,ACC-0030,CUST-0013,2025-08-25,14:49:25,Cash Deposit,Branch,Cash Deposit,,,USA,9684.49,613997.12,true,ALERT-2025-00583
TXN-000802,ACC-0032,CUST-0013,2025-08-25,16:58:41,Cash Deposit,Branch,Cash Deposit,,,USA,21322.61,508054.71,true,ALERT-2025-00586
TXN-000803,ACC-0032,CUST-0013,2025-08-26,09:23:04,Cash Deposit,Branch,Cash Deposit,,,USA,9406.34,517461.05,true,ALERT-2025-00577
TXN-000804,ACC-0030,CUST-0013,2025-08-26,09:47:55,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Atlantic Correspondent Bank,USA,19800.86,594196.26,true,ALERT-2025-00601
TXN-000805,ACC-0030,CUST-0013,2025-08-26,12:21:11,Cash Deposit,Branch,Cash Deposit,,,USA,9608.74,603805.00,true,ALERT-2025-00579
TXN-000806,ACC-0030,CUST-0013,2025-08-27,14:43:23,Cash Deposit,Branch,Cash Deposit,,,USA,8506.18,612311.18,true,ALERT-2025-00575
TXN-000807,ACC-0030,CUST-0013,2025-08-28,08:13:55,Cash Deposit,Branch,Cash Deposit,,,USA,9293.00,621604.18,true,ALERT-2025-00594
TXN-000808,ACC-0031,CUST-0013,2025-08-28,09:29:52,Cash Deposit,Branch,Cash Deposit,,,USA,31820.15,537210.04,true,ALERT-2025-00600
TXN-000809,ACC-0032,CUST-0013,2025-08-28,10:45:22,Cash Deposit,Branch,Cash Deposit,,,USA,9571.36,527032.41,true,ALERT-2025-00584
TXN-000810,ACC-0030,CUST-0013,2025-08-28,11:38:07,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Gateway National Bank,USA,56577.96,565026.22,true,ALERT-2025-00606
TXN-000811,ACC-0032,CUST-0013,2025-08-28,11:53:17,Cash Deposit,Branch,Cash Deposit,,,USA,8965.45,535997.86,true,ALERT-2025-00615
TXN-000812,ACC-0030,CUST-0013,2025-08-28,13:09:14,Cash Deposit,Branch,Cash Deposit,,,USA,37407.26,602433.48,true,ALERT-2025-00614
TXN-000813,ACC-0032,CUST-0013,2025-08-28,13:30:53,Cash Deposit,Branch,Cash Deposit,,,USA,9639.84,545637.70,true,ALERT-2025-00592
TXN-000814,ACC-0004,CUST-0002,2025-08-28,13:31:22,ACH Credit,ACH,Monthly Salary Credit,Kaplan Fine Jewelry,Payroll Clearing Bank,USA,15764.46,536562.49,false,
TXN-000815,ACC-0031,CUST-0013,2025-08-30,10:04:58,Cash Deposit,Branch,Cash Deposit,,,USA,8993.70,546203.74,true,ALERT-2025-00607
TXN-000816,ACC-0031,CUST-0013,2025-08-31,13:43:32,Cash Deposit,Branch,Cash Deposit,,,USA,8734.02,554937.76,true,ALERT-2025-00589
TXN-000817,ACC-0030,CUST-0013,2025-08-31,16:11:27,Cash Deposit,Branch,Cash Deposit,,,USA,9476.91,611910.39,true,ALERT-2025-00590
TXN-000818,ACC-0036,CUST-0014,2025-08-31,17:49:53,Wire Debit,Wire,International Wire Transfer,Al-Nour Supplies,Damascus Mercantile Bank,Syria,69020.18,1403707.64,true,ALERT-2025-00621
TXN-000819,ACC-0033,CUST-0014,2025-09-01,09:10:47,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,35413.86,2933632.05,true,ALERT-2025-00616
TXN-000820,ACC-0030,CUST-0013,2025-09-01,14:04:08,Cash Deposit,Branch,Cash Deposit,,,USA,8789.79,620700.18,true,ALERT-2025-00608
TXN-000821,ACC-0033,CUST-0014,2025-09-02,12:18:36,Wire Debit,Wire,Trade Payment - Invoice INV63694,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,75000.00,2858632.05,true,ALERT-2025-00626
TXN-000822,ACC-0033,CUST-0014,2025-09-02,13:24:45,Wire Debit,Wire,International Wire Transfer,Yadanar Logistics,Yangon Commercial Bank,Myanmar,46592.05,2812040.00,true,ALERT-2025-00619
TXN-000823,ACC-0030,CUST-0013,2025-09-03,13:20:08,Cash Deposit,Branch,Cash Deposit,,,USA,27790.63,648490.81,true,ALERT-2025-00604
TXN-000824,ACC-0030,CUST-0013,2025-09-03,16:54:59,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Gateway National Bank,USA,39441.65,609049.16,true,ALERT-2025-00603
TXN-000825,ACC-0035,CUST-0014,2025-09-04,10:23:35,Wire Debit,Wire,Trade Payment - Invoice INV60151,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,60000.00,2370270.43,true,ALERT-2025-00624
TXN-000826,ACC-0035,CUST-0014,2025-09-04,15:06:28,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Parsian Bank,Iran,78811.16,2291459.27,true,ALERT-2025-00633
TXN-000827,ACC-0030,CUST-0013,2025-09-05,09:12:00,Cash Deposit,Branch,Cash Deposit,,,USA,9329.99,618379.15,true,ALERT-2025-00612
TXN-000828,ACC-0033,CUST-0014,2025-09-05,12:02:44,Wire Debit,Wire,Trade Payment - Invoice INV60106,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,50000.00,2762040.00,true,ALERT-2025-00641
TXN-000829,ACC-0035,CUST-0014,2025-09-05,12:29:01,Wire Debit,Wire,International Wire Transfer,Orontes Market Co,Levant Correspondent Bank,Syria,61435.76,2230023.51,true,ALERT-2025-00625
TXN-000830,ACC-0002,CUST-0001,2025-09-05,12:58:40,Card Debit,Online,Online Purchase,NorthStar Online Retail,Metro Regional Bank,USA,160.47,384347.09,false,
TXN-000831,ACC-0032,CUST-0013,2025-09-05,13:43:31,Cash Deposit,Branch,Cash Deposit,,,USA,9199.89,554837.59,true,ALERT-2025-00605
TXN-000832,ACC-0035,CUST-0014,2025-09-05,15:26:13,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Parsian Bank,Iran,45604.11,2184419.40,true,ALERT-2025-00617
TXN-000833,ACC-0036,CUST-0014,2025-09-05,16:44:35,Wire Debit,Wire,International Wire Transfer,Aung Min Trading,Mandalay Trade Bank,Myanmar,49949.61,1353758.03,true,ALERT-2025-00628
TXN-000834,ACC-0031,CUST-0013,2025-09-05,17:20:18,Cash Deposit,Branch,Cash Deposit,,,USA,9273.19,564210.95,true,ALERT-2025-00611
TXN-000835,ACC-0035,CUST-0014,2025-09-06,09:55:32,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Continental Trust Bank,USA,50830.05,2133589.35,true,ALERT-2025-00646
TXN-000836,ACC-0051,CUST-0019,2025-09-06,11:11:16,ACH Debit,ACH,Commercial Rent Payment,Commercial Property Services,Atlantic Correspondent Bank,USA,17022.64,49322.04,false,
TXN-000837,ACC-0035,CUST-0014,2025-09-06,14:29:07,Wire Debit,Wire,Trade Payment - Invoice INV32670,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,60000.00,2073589.35,true,ALERT-2025-00630
TXN-000838,ACC-0036,CUST-0014,2025-09-06,16:21:13,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Parsian Bank,Iran,48386.90,1305371.13,true,ALERT-2025-00634
TXN-000839,ACC-0036,CUST-0014,2025-09-06,16:35:51,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Mandalay Trade Bank,Myanmar,35008.77,1270362.36,true,ALERT-2025-00618
TXN-000840,ACC-0033,CUST-0014,2025-09-06,16:42:27,Wire Debit,Wire,Trade Payment - Invoice INV61426,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,40000.00,2722040.00,true,ALERT-2025-00632
TXN-000841,ACC-0021,CUST-0008,2025-09-07,08:24:27,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,159.03,76209.01,false,
TXN-000842,ACC-0025,CUST-0010,2025-09-07,08:31:47,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,119.30,34552.59,false,
TXN-000843,ACC-0036,CUST-0014,2025-09-07,10:59:31,Wire Debit,Wire,Trade Payment - Invoice INV54235,Shenzhen Allied Components,Pearl River Trade Bank,China,75000.00,1195362.36,true,ALERT-2025-00627
TXN-000844,ACC-0035,CUST-0014,2025-09-07,13:17:44,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Gateway National Bank,USA,15886.95,2057702.40,true,ALERT-2025-00631
TXN-000845,ACC-0035,CUST-0014,2025-09-07,13:21:25,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Tehran Commerce Bank,Iran,53609.46,2004092.94,true,ALERT-2025-00620
TXN-000846,ACC-0033,CUST-0014,2025-09-07,16:16:03,Wire Debit,Wire,International Wire Transfer,Nevsky Trade Bureau,Moscow Industrial Bank,Russia,30998.56,2691041.44,true,ALERT-2025-00623
TXN-000847,ACC-0023,CUST-0009,2025-09-07,16:18:14,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,241.21,150989.20,false,
TXN-000848,ACC-0035,CUST-0014,2025-09-08,08:26:55,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Tehran Commerce Bank,Iran,43184.38,1960908.56,true,ALERT-2025-00651
TXN-000849,ACC-0035,CUST-0014,2025-09-08,12:28:49,Wire Debit,Wire,Trade Payment - Invoice INV70908,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,75000.00,1885908.56,true,ALERT-2025-00647
TXN-000850,ACC-0033,CUST-0014,2025-09-08,14:00:30,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,65920.97,2625120.47,true,ALERT-2025-00635
TXN-000851,ACC-0033,CUST-0014,2025-09-09,12:22:10,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Metro Regional Bank,USA,52450.37,2572670.10,true,ALERT-2025-00654
TXN-000852,ACC-0033,CUST-0014,2025-09-09,14:20:21,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Tehran Commerce Bank,Iran,77452.37,2495217.73,true,ALERT-2025-00629
TXN-000853,ACC-0035,CUST-0014,2025-09-09,15:06:35,Wire Debit,Wire,International Wire Transfer,Levant Cedar Group,Damascus Mercantile Bank,Syria,81540.85,1804367.71,true,ALERT-2025-00636
TXN-000854,ACC-0033,CUST-0014,2025-09-09,15:15:31,Wire Debit,Wire,International Wire Transfer,Parsian Industrial Group,Parsian Bank,Iran,29314.24,2465903.49,true,ALERT-2025-00643
TXN-000855,ACC-0035,CUST-0014,2025-09-09,17:14:20,Wire Debit,Wire,International Wire Transfer,Yadanar Logistics,Yangon Commercial Bank,Myanmar,83252.66,1721115.05,true,ALERT-2025-00645
TXN-000856,ACC-0013,CUST-0005,2025-09-10,13:10:04,ACH Credit,ACH,Monthly Salary Credit,Reed Nightlife Group,Payroll Clearing Bank,USA,15762.62,443368.62,false,
TXN-000857,ACC-0035,CUST-0014,2025-09-10,15:03:56,Wire Debit,Wire,International Wire Transfer,Aden Freight Services,Sanaa Exchange Bank,Yemen,35667.33,1685447.72,true,ALERT-2025-00661
TXN-000858,ACC-0036,CUST-0014,2025-09-10,16:22:56,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Continental Trust Bank,USA,88699.20,1106663.16,true,ALERT-2025-00637
TXN-000859,ACC-0036,CUST-0014,2025-09-11,08:38:10,Wire Debit,Wire,International Wire Transfer,Siberia Freight Group,Moscow Industrial Bank,Russia,83459.10,1023204.06,true,ALERT-2025-00662
TXN-000860,ACC-0033,CUST-0014,2025-09-11,13:45:16,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Parsian Bank,Iran,44466.53,2421436.96,true,ALERT-2025-00653
TXN-000861,ACC-0033,CUST-0014,2025-09-11,17:13:29,Wire Debit,Wire,International Wire Transfer,Aung Min Trading,Mandalay Trade Bank,Myanmar,84365.55,2337071.41,true,ALERT-2025-00663
TXN-000862,ACC-0033,CUST-0014,2025-09-12,08:50:07,Wire Debit,Wire,Trade Payment - Invoice INV94349,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,125000.00,2212071.41,true,ALERT-2025-00655
TXN-000863,ACC-0035,CUST-0014,2025-09-12,09:42:12,Wire Debit,Wire,International Wire Transfer,Shwe Mandalay Imports,Yangon Commercial Bank,Myanmar,21447.07,1664000.65,true,ALERT-2025-00664
TXN-000864,ACC-0036,CUST-0014,2025-09-12,09:57:39,Wire Debit,Wire,Trade Payment - Invoice INV39751,Dubai Free Zone Commodities,Emirates Trade Bank,United Arab Emirates,60000.00,963204.06,true,ALERT-2025-00644
TXN-000865,ACC-0035,CUST-0014,2025-09-12,14:43:22,Wire Debit,Wire,Trade Payment - Invoice INV82392,Dubai Free Zone Commodities,Emirates Trade Bank,United Arab Emirates,100000.00,1564000.65,true,ALERT-2025-00639
TXN-000866,ACC-0033,CUST-0014,2025-09-13,09:22:26,Wire Debit,Wire,International Wire Transfer,Nevsky Trade Bureau,Volga Correspondent Bank,Russia,41509.84,2170561.57,true,ALERT-2025-00669
TXN-000867,ACC-0035,CUST-0014,2025-09-13,10:55:01,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Atlantic Correspondent Bank,USA,17434.43,1546566.22,true,ALERT-2025-00656
TXN-000868,ACC-0042,CUST-0016,2025-09-14,08:13:05,ACH Debit,Online,Tax or Insurance Payment,Treasury Services Clearing,First National Bank — US,USA,27616.39,979944.62,false,
TXN-000869,ACC-0033,CUST-0014,2025-09-14,08:22:26,Wire Debit,Wire,International Wire Transfer,Shwe Mandalay Imports,Mandalay Trade Bank,Myanmar,33489.47,2137072.10,true,ALERT-2025-00676
TXN-000870,ACC-0036,CUST-0014,2025-09-14,09:17:54,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Atlantic Correspondent Bank,USA,23062.60,940141.46,true,ALERT-2025-00666
TXN-000871,ACC-0036,CUST-0014,2025-09-14,12:09:20,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Tehran Commerce Bank,Iran,65027.56,875113.90,true,ALERT-2025-00642
TXN-000872,ACC-0033,CUST-0014,2025-09-14,15:07:55,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Parsian Bank,Iran,70788.61,2066283.49,true,ALERT-2025-00649
TXN-000873,ACC-0037,CUST-0015,2025-09-14,16:12:14,ACH Debit,ACH,Commercial Rent Payment,Commercial Property Services,Atlantic Correspondent Bank,USA,22846.32,875002.13,false,
TXN-000874,ACC-0033,CUST-0014,2025-09-14,17:53:21,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Continental Trust Bank,USA,47385.53,2018897.96,true,ALERT-2025-00675
TXN-000875,ACC-0033,CUST-0014,2025-09-15,12:49:44,Wire Debit,Wire,Supplier Payment,Supplier Payment Clearing,Continental Trust Bank,USA,23956.25,1994941.71,false,
TXN-000876,ACC-0016,CUST-0006,2025-09-15,17:58:44,ACH Credit,ACH,Monthly Salary Credit,Cascade Cloud Systems,Payroll Clearing Bank,USA,6769.01,52634.37,false,
TXN-000877,ACC-0036,CUST-0014,2025-09-16,12:43:45,Wire Debit,Wire,International Wire Transfer,Yadanar Logistics,Mandalay Trade Bank,Myanmar,25464.74,849649.16,true,ALERT-2025-00681
TXN-000878,ACC-0033,CUST-0014,2025-09-16,16:40:05,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Parsian Bank,Iran,70929.19,1924012.52,true,ALERT-2025-00679
TXN-000879,ACC-0035,CUST-0014,2025-09-17,08:56:52,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Parsian Bank,Iran,78232.24,1468333.98,true,ALERT-2025-00680
TXN-000880,ACC-0036,CUST-0014,2025-09-17,12:06:23,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Tehran Commerce Bank,Iran,63788.34,785860.82,true,ALERT-2025-00652
TXN-000881,ACC-0033,CUST-0014,2025-09-17,14:27:31,Wire Debit,Wire,International Wire Transfer,Al-Nour Supplies,Damascus Mercantile Bank,Syria,36797.82,1887214.70,true,ALERT-2025-00682
TXN-000882,ACC-0033,CUST-0014,2025-09-18,09:11:17,Wire Debit,Wire,Trade Payment - Invoice INV36634,Ho Chi Minh Textile Supply,Saigon Commercial Bank,Vietnam,40000.00,1847214.70,true,ALERT-2025-00674
TXN-000883,ACC-0036,CUST-0014,2025-09-18,09:55:39,Wire Debit,Wire,International Wire Transfer,Marib Commodities,Sanaa Exchange Bank,Yemen,24766.68,761094.14,true,ALERT-2025-00659
TXN-000884,ACC-0035,CUST-0014,2025-09-18,12:24:32,Wire Debit,Wire,International Wire Transfer,Damascus General Trading,Levant Correspondent Bank,Syria,50802.33,1417531.65,true,ALERT-2025-00657
TXN-000885,ACC-0036,CUST-0014,2025-09-18,13:10:31,Wire Debit,Wire,International Wire Transfer,Kazan Metals LLC,Moscow Industrial Bank,Russia,45593.64,715500.50,true,ALERT-2025-00665
TXN-000886,ACC-0035,CUST-0014,2025-09-19,09:01:46,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Metro Regional Bank,USA,47659.79,1369871.86,true,ALERT-2025-00671
TXN-000887,ACC-0036,CUST-0014,2025-09-19,10:02:12,Wire Debit,Wire,Trade Payment - Invoice INV42840,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,50000.00,665500.50,true,ALERT-2025-00685
