case_id,note_text,analyst,timestamp
CASE-2025-0126,"Transaction monitoring flagged counterparty Nova Commerce Group as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $33,358.39 via Wire on 2025-01-21.",Hannah Louise,2025-01-24 14:44:01
CASE-2025-0126,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 82/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-01-25 11:54:11
CASE-2025-0127,Opened investigation for ALERT-2025-00206. Customer Richard Ellis flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-01-24 16:58:16
CASE-2025-0127,"Identified 10 international wire transfers totaling $592,925.52 to counterparties in Iran, Myanmar, Russia, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Retired Government Official does not provide clear business justification for this wire activity.",Olivia Brown,2025-01-25 15:47:21
CASE-2025-0127,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 94/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-01-26 08:25:24
CASE-2025-0128,Opened investigation for ALERT-2025-00212. Customer Richard Ellis flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-01-25 13:57:37
CASE-2025-0128,"Identified 10 international wire transfers totaling $592,925.52 to counterparties in Iran, Myanmar, Russia, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Retired Government Official does not provide clear business justification for this wire activity.",Cassian Jude,2025-01-26 09:12:39
CASE-2025-0128,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 82/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-01-27 15:11:14
CASE-2025-0129,Opened investigation for ALERT-2025-00215. Customer Richard Ellis flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-01-23 12:43:46
CASE-2025-0129,"Identified 10 international wire transfers totaling $592,925.52 to counterparties in Iran, Myanmar, Russia, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Retired Government Official does not provide clear business justification for this wire activity.",Marie Davis,2025-01-24 15:14:51
CASE-2025-0129,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 82/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-01-25 13:15:48
CASE-2025-0130,Opened investigation for ALERT-2025-00235. Customer Richard Ellis flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-01-25 17:17:13
CASE-2025-0130,"Transaction monitoring flagged counterparty Al-Rashid Trading LLC as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $59,706.38 via Wire on 2025-01-19.",Cassian Jude,2025-01-26 17:15:29
CASE-2025-0130,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 100/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-01-27 15:53:13
CASE-2025-0131,Opened investigation for ALERT-2025-00236. Customer Richard Ellis flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-01-24 09:48:44
CASE-2025-0131,"Transaction monitoring flagged counterparty Al-Rashid Trading LLC as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $19,188.03 via Wire on 2025-01-23.",Marie Davis,2025-01-25 16:18:10
CASE-2025-0131,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 79/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-01-26 13:20:53
CASE-2025-0132,Opened investigation for ALERT-2025-00239. Customer Richard Ellis flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-01-25 17:03:21
CASE-2025-0132,"Identified 10 international wire transfers totaling $592,925.52 to counterparties in Iran, Myanmar, Russia, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Retired Government Official does not provide clear business justification for this wire activity.",Hannah Louise,2025-01-26 10:41:24
CASE-2025-0132,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Pension and Investments. Observed activity appears inconsistent with documented profile. Customer is flagged as a Politically Exposed Person which elevates the risk of this activity. Risk score assessed at 80/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-01-27 09:25:03
CASE-2025-0133,Opened investigation for ALERT-2025-00249. Customer Daniel Haddad flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-01-28 11:19:52
CASE-2025-0133,"Identified 6 international wire transfers totaling $321,471.21 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Business Owner does not provide clear business justification for this wire activity.",Olivia Brown,2025-01-29 15:38:58
CASE-2025-0133,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Trade Business Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 73/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-01-30 13:05:53
CASE-2025-0134,Opened investigation for ALERT-2025-00256. Customer Daniel Haddad flagged for Trade Based ML. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-01-29 14:35:04
CASE-2025-0134,"Reviewed 4 trade-related wire transfers totaling $245,000.00. Counterparties located in China, Turkey. Invoice amounts appear inconsistent with industry benchmarks for Business Owner.",Olivia Brown,2025-01-30 16:48:27
CASE-2025-0134,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Trade Business Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed trade-payment anomalies and round-dollar invoices inconsistent with expected business activity. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-01-31 14:54:33
CASE-2025-0135,Opened investigation for ALERT-2025-00270. Customer Daniel Haddad flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-01-26 13:24:57
CASE-2025-0135,"Identified 6 international wire transfers totaling $321,471.21 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Business Owner does not provide clear business justification for this wire activity.",Marie Davis,2025-01-27 16:41:15
