alert_id,customer_id,account_id,scenario,priority,alert_status,assigned_to,team,amount,risk_score,sla_days,created_at,sla_due_date,disposition,closed_at
ALERT-2025-00941,CUST-0018,ACC-0048,High Risk Country,High,Escalated - SAR,Olivia Brown,T2 Investigations,28273.86,90,316,2025-03-11,2026-01-21,,
ALERT-2025-00942,CUST-0018,ACC-0048,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,23551.84,46,7,2025-12-15,2025-12-22,False Positive,2025-12-20
ALERT-2025-00943,CUST-0018,ACC-0048,Structuring,Medium,Not Started,Priya Nair,T1 Monitoring,9548.03,41,35,2026-03-26,2026-04-30,,
ALERT-2025-00944,CUST-0018,ACC-0048,High Risk Country,High,Escalated - L2,Olivia Brown,T2 Investigations,61936.82,87,309,2025-03-28,2026-01-31,,
ALERT-2025-00945,CUST-0018,ACC-0048,High Risk Country,Medium,Unassigned,,,36798.65,63,84,2026-03-05,2026-05-28,,
ALERT-2025-00946,CUST-0018,ACC-0048,High Risk Country,Medium,Unassigned,,,37029.28,69,37,2025-12-09,2026-01-15,,
ALERT-2025-00947,CUST-0018,ACC-0048,High Risk Country,High,Completed,Arjun Sharma,T1 Monitoring,18255.50,80,372,2025-03-09,2026-03-16,Resolved,2026-02-25
ALERT-2025-00948,CUST-0018,ACC-0049,Structuring,High,Completed,Priya Nair,T1 Monitoring,9447.70,93,332,2025-03-09,2026-02-04,Resolved,2026-01-24
ALERT-2025-00949,CUST-0018,ACC-0048,Structuring,Medium,Not Started,Robert Wright,T1 Monitoring,8820.57,52,78,2025-12-07,2026-02-23,,
ALERT-2025-00950,CUST-0018,ACC-0048,High Risk Country,Medium,In Progress,Neha Iyer,T1 Monitoring,23788.95,50,26,2026-01-21,2026-02-16,,
ALERT-2025-00951,CUST-0018,ACC-0048,High Risk Country,High,Escalated - SAR,Cassian Jude,T2 Investigations,64937.24,90,354,2025-02-24,2026-02-13,,
ALERT-2025-00952,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,63156.99,54,7,2025-12-16,2025-12-23,False Positive,2025-12-17
ALERT-2025-00953,CUST-0018,ACC-0048,Watchlist Hit,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,91686.61,67,7,2025-12-16,2025-12-23,False Positive,2025-12-18
ALERT-2025-00954,CUST-0018,ACC-0048,High Risk Country,Medium,In Progress,Neha Iyer,T1 Monitoring,39571.21,55,48,2026-01-15,2026-03-04,,
ALERT-2025-00955,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,54888.31,64,7,2025-12-17,2025-12-24,False Positive,2025-12-23
ALERT-2025-00956,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,81644.96,65,7,2025-12-17,2025-12-24,False Positive,2025-12-23
ALERT-2025-00957,CUST-0018,ACC-0049,Structuring,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,8843.69,36,15,2025-12-17,2026-01-01,False Positive,2025-12-23
ALERT-2025-00958,CUST-0018,ACC-0048,Watchlist Hit,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,9274.07,60,7,2025-12-17,2025-12-24,False Positive,2025-12-17
ALERT-2025-00959,CUST-0018,ACC-0048,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,81010.77,66,7,2025-12-17,2025-12-24,False Positive,2025-12-22
ALERT-2025-00960,CUST-0018,ACC-0048,Structuring,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,9361.46,28,15,2025-12-17,2026-01-01,False Positive,2025-12-29
ALERT-2025-00961,CUST-0018,ACC-0048,High Risk Country,High,Escalated - L2,Olivia Brown,T2 Investigations,42979.00,94,358,2025-05-28,2026-05-21,,
ALERT-2025-00962,CUST-0018,ACC-0049,Structuring,Medium,In Progress,Vikram Sinha,T1 Monitoring,9551.60,62,36,2025-12-06,2026-01-11,,
ALERT-2025-00963,CUST-0018,ACC-0048,Structuring,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,9879.51,28,15,2025-12-18,2026-01-02,False Positive,2025-12-26
ALERT-2025-00964,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,30791.73,43,7,2025-12-18,2025-12-25,False Positive,2025-12-20
ALERT-2025-00965,CUST-0018,ACC-0049,Structuring,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,8990.36,34,15,2025-12-19,2026-01-03,False Positive,2025-12-31
ALERT-2025-00966,CUST-0019,ACC-0051,Cash Intensive,High,Completed,Rohit Mehta,T1 Monitoring,26369.16,87,356,2025-03-10,2026-03-01,Resolved,2026-02-17
ALERT-2025-00967,CUST-0019,ACC-0051,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,44860.35,30,15,2025-12-20,2026-01-04,False Positive,2025-12-20
ALERT-2025-00968,CUST-0019,ACC-0051,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,39356.10,18,15,2025-12-20,2026-01-04,False Positive,2025-12-23
ALERT-2025-00969,CUST-0019,ACC-0051,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,25527.67,19,15,2025-12-20,2026-01-04,False Positive,2025-12-22
ALERT-2025-00970,CUST-0019,ACC-0051,Cash Intensive,Medium,In Progress,Priya Nair,T1 Monitoring,20754.45,47,82,2025-12-10,2026-03-02,,
ALERT-2025-00971,CUST-0020,ACC-0053,Structuring,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,8680.14,21,15,2025-12-21,2026-01-05,False Positive,2025-12-25
ALERT-2025-00972,CUST-0020,ACC-0053,High Risk Country,High,Escalated - L2,Cassian Jude,T2 Investigations,68078.67,99,309,2025-04-17,2026-02-20,,
ALERT-2025-00973,CUST-0020,ACC-0053,Watchlist Hit,High,In Progress,Rohit Mehta,T1 Monitoring,20757.79,89,27,2026-01-23,2026-02-19,,
ALERT-2025-00974,CUST-0020,ACC-0055,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,62410.46,43,7,2025-12-21,2025-12-28,False Positive,2025-12-26
ALERT-2025-00975,CUST-0020,ACC-0053,Watchlist Hit,High,Completed,Rohit Mehta,T1 Monitoring,20339.64,86,327,2025-03-10,2026-01-31,Resolved,2026-01-20
ALERT-2025-00976,CUST-0020,ACC-0055,Watchlist Hit,High,Escalated - L2,Marie Davis,T2 Investigations,77427.43,88,314,2025-05-26,2026-04-05,,
ALERT-2025-00977,CUST-0020,ACC-0053,Watchlist Hit,High,Completed,Priya Nair,T1 Monitoring,68898.32,81,329,2025-03-10,2026-02-02,Resolved,2026-01-18
ALERT-2025-00978,CUST-0020,ACC-0054,Structuring,Medium,Unassigned,,,9853.04,50,48,2026-03-04,2026-04-21,,
ALERT-2025-00979,CUST-0020,ACC-0055,Watchlist Hit,High,Completed,Rohit Mehta,T1 Monitoring,82988.64,78,384,2025-03-11,2026-03-30,Resolved,2026-03-23
ALERT-2025-00980,CUST-0020,ACC-0053,Watchlist Hit,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,23706.55,59,7,2025-12-22,2025-12-29,False Positive,2025-12-24
ALERT-2025-00981,CUST-0020,ACC-0055,Watchlist Hit,Medium,Completed,Arjun Sharma,T1 Monitoring,61555.51,49,7,2025-12-22,2025-12-29,Resolved,2025-12-22
ALERT-2025-00982,CUST-0020,ACC-0053,Structuring,Low,Closed — False Positive,Priya Nair,T1 Monitoring,9744.43,23,15,2025-12-23,2026-01-07,False Positive,2026-01-03
ALERT-2025-00983,CUST-0020,ACC-0055,High Risk Country,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,79445.42,55,7,2025-12-24,2025-12-31,False Positive,2025-12-28
ALERT-2025-00984,CUST-0020,ACC-0053,Watchlist Hit,High,Escalated - L2,Olivia Brown,T2 Investigations,51633.62,86,377,2025-04-20,2026-05-02,,
ALERT-2025-00985,CUST-0020,ACC-0055,Watchlist Hit,Medium,Not Started,Rohit Mehta,T1 Monitoring,25402.82,46,79,2026-01-02,2026-03-22,,
ALERT-2025-00986,CUST-0020,ACC-0054,Structuring,Medium,Not Started,Vikram Sinha,T1 Monitoring,8843.35,40,67,2025-11-28,2026-02-03,,
ALERT-2025-00987,CUST-0020,ACC-0053,Structuring,Medium,Not Started,Vikram Sinha,T1 Monitoring,9064.11,41,42,2025-12-07,2026-01-18,,
ALERT-2025-00988,CUST-0020,ACC-0054,Structuring,High,Escalated - SAR,Cassian Jude,T2 Investigations,9897.22,87,338,2025-05-03,2026-04-06,,
ALERT-2025-00989,CUST-0020,ACC-0053,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,61707.46,51,7,2025-12-26,2026-01-02,False Positive,2025-12-29
ALERT-2025-00990,CUST-0020,ACC-0053,High Risk Country,Medium,In Progress,Robert Wright,T1 Monitoring,62080.98,55,67,2025-12-13,2026-02-18,,
ALERT-2025-00991,CUST-0020,ACC-0053,Structuring,Medium,Not Started,Arjun Sharma,T1 Monitoring,8945.44,44,41,2025-12-04,2026-01-14,,
ALERT-2025-00992,CUST-0020,ACC-0055,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,36174.49,50,7,2025-12-27,2026-01-03,False Positive,2025-12-29
ALERT-2025-00993,CUST-0020,ACC-0053,Watchlist Hit,High,In Progress,Rohit Mehta,T1 Monitoring,59892.81,90,24,2026-02-26,2026-03-22,,
ALERT-2025-00994,CUST-0020,ACC-0054,Structuring,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,8566.24,31,15,2025-12-28,2026-01-12,False Positive,2026-01-06
ALERT-2025-00995,CUST-0020,ACC-0053,Structuring,Low,Closed — False Positive,Robert Wright,T1 Monitoring,8559.04,39,15,2025-12-28,2026-01-12,False Positive,2026-01-07
ALERT-2025-00996,CUST-0020,ACC-0055,Watchlist Hit,High,In Progress,Priya Nair,T1 Monitoring,36461.35,80,19,2026-02-01,2026-02-20,,
ALERT-2025-00997,CUST-0020,ACC-0055,High Risk Country,Medium,In Progress,Vikram Sinha,T1 Monitoring,30230.32,66,22,2026-02-25,2026-03-19,,
ALERT-2025-00998,CUST-0020,ACC-0053,High Risk Country,High,Escalated - SAR,Olivia Brown,T2 Investigations,84412.54,87,313,2025-05-26,2026-04-04,,
ALERT-2025-00999,CUST-0020,ACC-0054,Structuring,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,8525.48,37,15,2025-12-28,2026-01-12,False Positive,2026-01-05
ALERT-2025-01000,CUST-0020,ACC-0053,Watchlist Hit,High,In Progress,Neha Iyer,T1 Monitoring,43757.06,82,15,2026-01-19,2026-02-03,,
